"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3695218";"";"0";"408.55";"0";"3.78";"BDBM11758";"NC(=O)c1nc2ccccc2n([C@@H]2C[C@@H]3CC[C@H](C2)N3C2CCCCCCC2)c1=O";"Ki";"'='";"819.0";"nM";"6.09";"";"77655";"UO_0000065";"14.90";"0.28";"2.31";"7.49";"False";"CHEMBL3887030";"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886144";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL312040";"ETONITAZENE";"0";"396.49";"0";"4.28";"Etonitazene";"CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1";"Ki";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"24.46";"0.46";"5.42";"13.21";"False";"CHEMBL4023582";"Displacement of [3H]-Diprenorphine from human mu opioid receptor expressed in HEK293-TSA cell membranes after 4 hrs by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020829";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3307715";""
"CHEMBL4466096";"";"0";"390.59";"0";"4.26";"217, Mixture of diastereomers";"COC1(CCN2CC3(CCC(c4cccs4)(N(C)C)CC3)CC2=O)CCC1";"Ki";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"24.06";"0.48";"5.14";"28.67";"False";"CHEMBL4433107";"Displacement of [3H]-naloxone human mu-opioid receptor expressed in CHO-K1 cell membranes measured after 90 mins by beta-counter method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4431392";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"CHEMBL3307512";""
"CHEMBL4454146";"";"0";"346.58";"0";"4.96";"22";"CN(C)C1(c2cccs2)CCC2(CCN(CC3CCCC3)C2)CC1";"Ki";"'='";"1.14";"nM";"8.94";"";"";"UO_0000065";"25.80";"0.51";"3.98";"138.01";"False";"CHEMBL4433107";"Displacement of [3H]-naloxone human mu-opioid receptor expressed in CHO-K1 cell membranes measured after 90 mins by beta-counter method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4431392";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"CHEMBL3307512";""
"CHEMBL4073537";"";"0";"493.60";"0";"4.44";"8";"O=C1/C(=C/c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CCCc2ccccc2)[C@H]1O5";"Ki";"'='";"313.0";"nM";"6.50";"";"";"UO_0000065";"13.18";"0.24";"2.06";"9.29";"False";"CHEMBL4001471";"Displacement of [3H]DAMGO from human MOR expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4000201";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4466714";"";"0";"334.53";"0";"4.10";"115";"CCCCN1CCC2(CCC(c3cccs3)(N(C)C)CC2)C1=O";"Ki";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"20.24";"0.40";"2.67";"28.75";"False";"CHEMBL4433107";"Displacement of [3H]-naloxone human mu-opioid receptor expressed in CHO-K1 cell membranes measured after 90 mins by beta-counter method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4431392";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"CHEMBL3307512";""
"CHEMBL3746697";"";"0";"569.74";"1";"4.04";"10";"CO[C@]12CC[C@@]3(C[C@@H]1C(=O)NCCCCCCNC(=O)OC(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5";"Ki";"'='";"2.188";"nM";"8.66";"";"";"UO_0000065";"15.20";"0.29";"4.62";"7.92";"False";"CHEMBL3748891";"Displacement of [3H]diprenorphine from human MOR expressed in CHO-FlpIn cell membranes after 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745681";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL4278465";"";"0";"538.99";"2";"7.54";"11b";"OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"Ki";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"9.28";"0.18";"-2.54";"18.72";"False";"CHEMBL4260828";"Displacement of [3H]DAMGO from human MOR expressed in HEK cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257579";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL2386894";"";"0";"327.40";"0";"3.50";"2k";"CN1CC[C@@]2(CCc3ccc(F)cc3)c3cc(O)ccc3O[C@H]2C1";"Ki";"'='";"166.0";"nM";"6.78";"";"";"UO_0000065";"20.71";"0.39";"3.28";"20.73";"False";"CHEMBL2390779";"Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384966";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"CHEMBL3308072";""
"CHEMBL2386822";"";"0";"337.46";"0";"4.14";"2d";"CN1CC[C@@]2(CCCCc3ccccc3)c3cc(O)ccc3O[C@H]2C1";"Ki";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"21.77";"0.40";"3.21";"22.47";"False";"CHEMBL2390779";"Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384966";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"CHEMBL3308072";""
"CHEMBL551074";"";"0";"421.52";"0";"1.30";"10";"CS(=O)(=O)O[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5";"Ki";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"21.25";"0.42";"7.66";"9.30";"False";"CHEMBL2161468";"Binding affinity to mu opioid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157973";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL568877";"";"0";"416.61";"1";"5.78";"3h, MCL-628";"COc1ccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CC2)CC4)cc1";"Ki";"'='";"0.31";"nM";"9.51";"";"";"UO_0000065";"22.82";"0.42";"3.73";"38.81";"False";"CHEMBL2050632";"Displacement of [3H]-DAMGO from human mu opioid receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046406";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308072";""
"CHEMBL4441320";"";"0";"372.46";"0";"4.74";"12a; RR-49";"CCC(=O)N(c1ccccc1)C1CCN(CC(F)c2ccccc2F)CC1";"IC50";"'='";"5.495";"nM";"8.26";"";"";"UO_0000065";"22.18";"0.42";"3.52";"35.07";"False";"CHEMBL4308248";"Agonist activity at Gi-coupled mu opioid receptor (unknown origin) expressed in HEK293T cells assessed as inhibition of cAMP production at pH 6.5 measured after 15 mins by Glo-Sensor assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304817";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";""
"CHEMBL3898034";"";"0";"364.58";"1";"5.64";"BDBM239890";"CCCCN(C)C1(c2ccccc2)CCC(c2ccccc2)(N(C)C)CC1";"Ki";"'='";"61.5";"nM";"7.21";"";"418463";"UO_0000065";"19.78";"0.36";"1.57";"111.28";"False";"CHEMBL3888831";"Binding Assay: The affinity to the human μ-opiate receptor was determined in a homogeneous preparation in microtiter plates. For this, dilution series of the respective compound to be tested were incubated for 90 minutes at room temperature with a receptor membrane preparation (15-40 mg of protein per 250 μl of incubation batch) of CHO-K 1 cells, which express the human μ-opiate receptor (RB-HOM receptor membrane preparation of NEN, Zaventem, Belgium), in the presence of 1 nmol/l of the radioactive ligand [3H'-naloxone (NET719, NEN, Zaventem, Belgium) and of 1 mg WGA-SPA beads (wheat germ agglutinin SPA beads from Amersham/Pharmacia, Freiburg, Germany) in a total volume of 250 μl. 50 mmol/l of tris-HCl supplemented by 0.05% by wt. of sodium azide and 0.06% by wt. of bovine serum albumin was used as incubation buffer. 25 μmol/l of naloxone were additionally added to determine the non-specific bond. After the ninety-minute incubation time had ended, the microtiter plates were centrifuged for 20 minutes at 1000 g and the radioactivity measured in a β-counter (Microbeta-Trilux, PerkinElmer Wallac, Freiburg, Germany).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886853";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3810104";"";"0";"1603.90";"None";"None";"13c";"Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2c(C)cc(O)cc2C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C1=O";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"4.88";"None";"None";"None";"False";"CHEMBL3810903";"Displacement of [3H]diprenorphine from human mu opioid receptor expressed in HEK293 cell membrane incubated for 1 hr by TopCount scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808291";"1";"Scientific Literature";"J. Med. Chem.";"2016";"CHEMBL3307715";""
"CHEMBL3900482";"";"0";"557.78";"2";"6.43";"BDBM4725";"COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(C(C)(C)C)cc1)C2";"Ki";"'='";"7.99";"nM";"8.10";"";"218864";"UO_0000065";"14.52";"0.27";"1.67";"20.16";"False";"CHEMBL3707592";"Binding Assay: Binding assay of certain compounds of this invention to the opioid receptor was determine using radioligand binding assay (screening and dose-displacement).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638745";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL3698872";"";"0";"521.66";"1";"3.13";"BDBM13956";"O=C(O)C(=O)N1CC2CN(c3nc4ccccc4n(C4CCN(C5CCCCCCC5)CC4)c3=O)CC2C1";"Ki";"'='";"2918.0";"nM";"5.54";"";"142751";"UO_0000065";"10.61";"0.20";"2.40";"5.59";"False";"CHEMBL3887030";"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886144";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3919397";"";"0";"530.49";"2";"5.66";"BDBM3916";"COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(Cl)c(Cl)c1)C2";"Ki";"'='";"36.08";"nM";"7.44";"";"218889";"UO_0000065";"14.03";"0.28";"1.78";"18.53";"False";"CHEMBL3707592";"Binding Assay: Binding assay of certain compounds of this invention to the opioid receptor was determine using radioligand binding assay (screening and dose-displacement).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638745";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL3698878";"";"0";"423.56";"0";"4.77";"BDBM14164";"O=C(O)c1nc2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3C2CCCCCCC2)c1=O";"Ki";"'='";"679.0";"nM";"6.17";"";"142870";"UO_0000065";"14.56";"0.27";"1.40";"8.18";"False";"CHEMBL3887030";"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886144";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3775378";"";"0";"365.47";"0";"4.48";"12";"CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"13.46";"0.25";"0.44";"8.10";"False";"CHEMBL3776148";"Inhibition of human recombinant mu1 opioid receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3774369";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2016";"CHEMBL3307715";""
"CHEMBL2386904";"";"0";"467.53";"1";"5.99";"3i";"Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CCc3cccc(C(F)(F)F)c3)C[C@@H]1O2";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"16.67";"0.31";"1.81";"23.84";"False";"CHEMBL2390779";"Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384966";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"CHEMBL3308072";""
"CHEMBL3698862";"";"0";"511.67";"1";"3.12";"BDBM13583";"O=C(O)C(CO)NCCNc1nc2ccccc2n([C@@H]2C[C@@H]3CC[C@H](C2)N3C2CCCCCCC2)c1=O";"Ki";"'='";"2530.0";"nM";"5.60";"";"142560";"UO_0000065";"10.94";"0.21";"2.48";"4.67";"False";"CHEMBL3887030";"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886144";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3597084";"";"0";"1940.27";"None";"None";"7";"CC(C)C[C@H](NC(=O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(N)=O";"Ki";"'='";"2.6";"nM";"8.59";"";"";"UO_0000065";"4.42";"None";"None";"None";"False";"CHEMBL3599488";"Displacement of [3H]-DAMGO from human mu opioid receptor expressed in CHO cells after 60 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3596173";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308072";""
"CHEMBL3942489";"";"0";"357.45";"0";"1.43";"BDBM236840";"COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)C[C@H](O)C(=O)C3";"EC50";"'='";"578.2";"nM";"6.24";"";"412543";"UO_0000065";"17.45";"0.33";"4.81";"8.91";"False";"CHEMBL3888720";"[35S]GTPγS Functional Assay: [35S]GTPγS functional assays were conducted using freshly thawed μ-receptor membranes prepared from a cell line expressing recombinant μ opioid receptor in a HEK-293, CHO or U-2 OS cell background or purchased from a commercial source (Perkin Elmer, Shelton, Conn.; or DiscovRx, Fremont, Calif.). Assay reactions were prepared by sequentially adding the following reagents to binding buffer (100 mM NaCl, 10 mM MgCl2, 20 mM HEPES, pH 7.4) on ice (final concentrations indicated): membrane protein (0.026 mg/mL), saponin (10 mg/mL), GDP (3 mM) and [35S]GTPγS (0.20 nM; Perkin Elmer, Shelton, Conn.). The prepared membrane solution (190 μl/well) was transferred to 96-shallow well polypropylene plates containing 10 μl of 20× concentrated stock solutions of the agonist [D-Ala2, N-methyl-Phe4 Gly-ol5]-enkephalin (DAMGO) prepared in dimethyl sulfoxide (DMSO). Plates were incubated for 30 min at about 25° C. with shaking. Reactions were terminated by rapid filtration onto 96-well Unifilter GF/B filter plates (Perkin Elmer, Shelton, Conn.) using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by three filtration washes with 200 μl of ice-cold wash buffer (10 mM NaH2PO4, 10 mM Na2HPO4, pH 7.4). Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 μl/well) and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886801";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3678976";"";"0";"520.67";"2";"5.12";"BDBM173479";"CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1F)[C@H]1Cc4ccc(O)c5c4[C@@]3(CC[N+]1(C)CC1CC1)[C@H]2O5";"Ki";"'='";"4.51";"nM";"8.35";"";"318813";"UO_0000065";"16.03";"0.30";"3.23";"17.42";"False";"CHEMBL3705573";"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for -opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50 C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638402";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3678968";"";"0";"546.73";"2";"5.29";"BDBM173471";"COc1ccc(COC[C@H]2C[C@@]34CC[C@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CC[N+](C)(CC2CC2)[C@@H]4C6)cc1";"Ki";"'='";"544.34";"nM";"6.26";"";"318806";"UO_0000065";"11.46";"0.21";"0.97";"13.57";"False";"CHEMBL3705573";"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for -opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50 C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638402";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL218404";"";"0";"364.49";"0";"3.52";"BDBM50199913";"C[C@H]1CN2CCN(C(=O)c3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1";"IC50";"'='";"21.0";"nM";"7.68";"";"223800";"UO_0000065";"21.06";"0.39";"4.16";"17.54";"False";"CHEMBL3705131";"Binding Assay: The receptor binding method (DeHaven and DeHaven-Hudkins, 1998) was a modification of the method of Raynor et al. (1994).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638450";"37";"BindingDB Database";"";"2013";"None";""
